LAT,LON,YEAR,MO,DY,T2M,ALLSKY_SFC_SW_DWN
33.40641,-111.94259,2013,12,13,9.71,3.45
33.40641,-111.94259,2013,12,14,8.96,3.56
33.40641,-111.94259,2013,12,15,10.3,3.47
33.40641,-111.94259,2013,12,16,12.59,3.36
33.40641,-111.94259,2013,12,17,15.26,3.45
33.40641,-111.94259,2013,12,18,15.68,2.67
33.40641,-111.94259,2013,12,19,12.34,3.32
33.40641,-111.94259,2013,12,20,10.23,1.87
33.40641,-111.94259,2013,12,21,7.63,1.74
33.40641,-111.94259,2013,12,22,8.12,3.48
33.40641,-111.94259,2013,12,23,8.87,3.51
33.40641,-111.94259,2013,12,24,10.27,3.46
33.40641,-111.94259,2013,12,25,9.42,3.62
33.40641,-111.94259,2013,12,26,10.53,3.57
33.40641,-111.94259,2013,12,27,10.89,3.52
33.40641,-111.94259,2013,12,28,10.32,2.75
33.40641,-111.94259,2013,12,29,10.35,3.48
33.40641,-111.94259,2013,12,30,9.75,3.55
33.40641,-111.94259,2013,12,31,11.5,3.54
33.40641,-111.94259,2014,1,1,11.53,3.52
33.40641,-111.94259,2014,1,2,12.52,3.56
33.40641,-111.94259,2014,1,3,13.51,3.54
33.40641,-111.94259,2014,1,4,12.32,3.27
33.40641,-111.94259,2014,1,5,8.57,3.73
33.40641,-111.94259,2014,1,6,8.26,3.73
33.40641,-111.94259,2014,1,7,10.66,3.18
33.40641,-111.94259,2014,1,8,12.05,3.64
33.40641,-111.94259,2014,1,9,10.83,3.21
33.40641,-111.94259,2014,1,10,10.85,3.66
33.40641,-111.94259,2014,1,11,11.87,3.69
33.40641,-111.94259,2014,1,12,12.11,3.71
33.40641,-111.94259,2014,1,13,10.07,3.85
33.40641,-111.94259,2014,1,14,10.53,3.89
33.40641,-111.94259,2014,1,15,12.32,3.89
33.40641,-111.94259,2014,1,16,12.23,3.95
33.40641,-111.94259,2014,1,17,12.54,3.97
33.40641,-111.94259,2014,1,18,13.18,3.98
33.40641,-111.94259,2014,1,19,14.65,3.05
33.40641,-111.94259,2014,1,20,14.77,3.95
33.40641,-111.94259,2014,1,21,14.68,3.99
33.40641,-111.94259,2014,1,22,15.84,3.55
33.40641,-111.94259,2014,1,23,14.27,4.03
33.40641,-111.94259,2014,1,24,13.45,2.7
33.40641,-111.94259,2014,1,25,15.11,3.97
33.40641,-111.94259,2014,1,26,14.91,4.06
33.40641,-111.94259,2014,1,27,15.25,3.97
33.40641,-111.94259,2014,1,28,13.27,4.24
33.40641,-111.94259,2014,1,29,13.72,4.08
33.40641,-111.94259,2014,1,30,15.24,4.03
33.40641,-111.94259,2014,1,31,13.57,1.83
33.40641,-111.94259,2014,2,1,10.82,3.42
33.40641,-111.94259,2014,2,2,9.53,4.32
33.40641,-111.94259,2014,2,3,9.95,2.51
33.40641,-111.94259,2014,2,4,8.85,3.55
33.40641,-111.94259,2014,2,5,10.66,2.2
33.40641,-111.94259,2014,2,6,9.97,2.51
33.40641,-111.94259,2014,2,7,11.92,3.38
33.40641,-111.94259,2014,2,8,13.55,4.52
33.40641,-111.94259,2014,2,9,15.09,4.61
33.40641,-111.94259,2014,2,10,15.84,4.69
33.40641,-111.94259,2014,2,11,15.38,4.73
33.40641,-111.94259,2014,2,12,15.6,4.76
33.40641,-111.94259,2014,2,13,17.47,4.83
33.40641,-111.94259,2014,2,14,19.21,4.92
33.40641,-111.94259,2014,2,15,19.37,5.04
33.40641,-111.94259,2014,2,16,19.16,3.69
33.40641,-111.94259,2014,2,17,19.84,5.1
33.40641,-111.94259,2014,2,18,19.4,4.89
33.40641,-111.94259,2014,2,19,17.51,4.54
33.40641,-111.94259,2014,2,20,15.5,5.11
33.40641,-111.94259,2014,2,21,14.8,4.66
33.40641,-111.94259,2014,2,22,16.68,5.11
33.40641,-111.94259,2014,2,23,17.67,4.05
33.40641,-111.94259,2014,2,24,19.55,5.34
33.40641,-111.94259,2014,2,25,17.99,3.02
33.40641,-111.94259,2014,2,26,18.28,5.33
33.40641,-111.94259,2014,2,27,16.91,4.81
33.40641,-111.94259,2014,2,28,18.99,4.92
33.40641,-111.94259,2014,3,1,15.45,2.07
33.40641,-111.94259,2014,3,2,13.75,4.31
33.40641,-111.94259,2014,3,3,15.81,5.64
33.40641,-111.94259,2014,3,4,16.9,3.99
33.40641,-111.94259,2014,3,5,17.78,5.08
33.40641,-111.94259,2014,3,6,18.41,2.96
33.40641,-111.94259,2014,3,7,17.7,5.73
33.40641,-111.94259,2014,3,8,16.6,5.9
33.40641,-111.94259,2014,3,9,16.58,6.19
33.40641,-111.94259,2014,3,10,17.49,6.07
33.40641,-111.94259,2014,3,11,17.19,6.06
33.40641,-111.94259,2014,3,12,17.22,6.16
33.40641,-111.94259,2014,3,13,17.54,4.91
33.40641,-111.94259,2014,3,14,16.94,3.64
33.40641,-111.94259,2014,3,15,17.68,6.4
33.40641,-111.94259,2014,3,16,17.19,6.57
33.40641,-111.94259,2014,3,17,18.11,6.55
33.40641,-111.94259,2014,3,18,17.14,6.52
33.40641,-111.94259,2014,3,19,16.79,6.79
33.40641,-111.94259,2014,3,20,18.54,5.47
33.40641,-111.94259,2014,3,21,19.39,6.7
33.40641,-111.94259,2014,3,22,18.38,6.26
33.40641,-111.94259,2014,3,23,19.44,6.49
33.40641,-111.94259,2014,3,24,21.16,6.7
33.40641,-111.94259,2014,3,25,20.16,6.3
33.40641,-111.94259,2014,3,26,17.83,5.73
33.40641,-111.94259,2014,3,27,15.49,6.68
33.40641,-111.94259,2014,3,28,16.89,6.99
33.40641,-111.94259,2014,3,29,19.77,7.07
33.40641,-111.94259,2014,3,30,19.13,4.57
33.40641,-111.94259,2014,3,31,18.16,7.25
33.40641,-111.94259,2014,4,1,16.41,7.23
33.40641,-111.94259,2014,4,2,13.17,6.93
33.40641,-111.94259,2014,4,3,13.76,7.23
33.40641,-111.94259,2014,4,4,16.46,7.27
33.40641,-111.94259,2014,4,5,17,7.02
33.40641,-111.94259,2014,4,6,17.69,7.35
33.40641,-111.94259,2014,4,7,20.25,7.54
33.40641,-111.94259,2014,4,8,23.62,7.54
33.40641,-111.94259,2014,4,9,24.69,6.97
33.40641,-111.94259,2014,4,10,26.2,7.71
33.40641,-111.94259,2014,4,11,26.16,6.06
33.40641,-111.94259,2014,4,12,22.74,7.25
33.40641,-111.94259,2014,4,13,21.15,7.6
33.40641,-111.94259,2014,4,14,20.07,7.96
33.40641,-111.94259,2014,4,15,21.52,6.29
33.40641,-111.94259,2014,4,16,23.08,7.36
33.40641,-111.94259,2014,4,17,24.3,7.74
33.40641,-111.94259,2014,4,18,21.68,2.56
33.40641,-111.94259,2014,4,19,22.96,5.79
33.40641,-111.94259,2014,4,20,24.5,7.52
33.40641,-111.94259,2014,4,21,26.74,7.72
33.40641,-111.94259,2014,4,22,26.72,7.46
33.40641,-111.94259,2014,4,23,21.81,7.98
33.40641,-111.94259,2014,4,24,23.01,8.16
33.40641,-111.94259,2014,4,25,23.88,6.96
33.40641,-111.94259,2014,4,26,17.5,4.79
33.40641,-111.94259,2014,4,27,17.44,7.71
33.40641,-111.94259,2014,4,28,21.08,8.12
33.40641,-111.94259,2014,4,29,20.67,8.34
33.40641,-111.94259,2014,4,30,21.08,8.37
33.40641,-111.94259,2014,5,1,23,8.09
33.40641,-111.94259,2014,5,2,25,8.18
33.40641,-111.94259,2014,5,3,27.53,8.21
33.40641,-111.94259,2014,5,4,27.67,8.21
33.40641,-111.94259,2014,5,5,26.49,8.14
33.40641,-111.94259,2014,5,6,21.33,7.08
33.40641,-111.94259,2014,5,7,17.63,7.09
33.40641,-111.94259,2014,5,8,20.63,7.46
33.40641,-111.94259,2014,5,9,23.74,6.7
33.40641,-111.94259,2014,5,10,25.64,8.16
33.40641,-111.94259,2014,5,11,20.94,8.34
33.40641,-111.94259,2014,5,12,21.34,8.5
33.40641,-111.94259,2014,5,13,22.54,8.45
33.40641,-111.94259,2014,5,14,24.55,8.51
33.40641,-111.94259,2014,5,15,26.63,8.49
33.40641,-111.94259,2014,5,16,29.1,8.35
33.40641,-111.94259,2014,5,17,29.48,8.28
33.40641,-111.94259,2014,5,18,28.49,5.88
33.40641,-111.94259,2014,5,19,27.05,8.48
33.40641,-111.94259,2014,5,20,25.73,8.34
33.40641,-111.94259,2014,5,21,23.76,8.42
33.40641,-111.94259,2014,5,22,24.57,8.27
33.40641,-111.94259,2014,5,23,23.32,7.93
33.40641,-111.94259,2014,5,24,24.51,7.86
33.40641,-111.94259,2014,5,25,26.88,6.97
33.40641,-111.94259,2014,5,26,29.46,8.35
33.40641,-111.94259,2014,5,27,31.81,8.38
33.40641,-111.94259,2014,5,28,32.03,5.96
33.40641,-111.94259,2014,5,29,31.55,2.44
33.40641,-111.94259,2014,5,30,32.06,8.4
33.40641,-111.94259,2014,5,31,32.63,8.33
33.40641,-111.94259,2014,6,1,31.59,8.52
33.40641,-111.94259,2014,6,2,33.56,8.21
33.40641,-111.94259,2014,6,3,32.89,7.93
33.40641,-111.94259,2014,6,4,33.02,8.77
33.40641,-111.94259,2014,6,5,32.13,8.69
33.40641,-111.94259,2014,6,6,31.33,8.96
33.40641,-111.94259,2014,6,7,30.97,8.86
33.40641,-111.94259,2014,6,8,31.44,8.68
33.40641,-111.94259,2014,6,9,32.37,8.72
33.40641,-111.94259,2014,6,10,32.73,8.43
33.40641,-111.94259,2014,6,11,31.97,8.36
33.40641,-111.94259,2014,6,12,33.16,8.34
33.40641,-111.94259,2014,6,13,33.21,8.38
33.40641,-111.94259,2014,6,14,30.64,8.75
33.40641,-111.94259,2014,6,15,29.5,6.27
33.40641,-111.94259,2014,6,16,30.45,8.39
33.40641,-111.94259,2014,6,17,31.08,8.31
33.40641,-111.94259,2014,6,18,29.82,8.49
33.40641,-111.94259,2014,6,19,30.91,8.62
33.40641,-111.94259,2014,6,20,33.14,8.48
33.40641,-111.94259,2014,6,21,33.3,8.36
33.40641,-111.94259,2014,6,22,33.09,8.52
33.40641,-111.94259,2014,6,23,32.23,8.54
33.40641,-111.94259,2014,6,24,31.97,8.53
33.40641,-111.94259,2014,6,25,32.36,8.68
33.40641,-111.94259,2014,6,26,32.23,7.81
33.40641,-111.94259,2014,6,27,31.59,8.42
33.40641,-111.94259,2014,6,28,33.12,8.45
33.40641,-111.94259,2014,6,29,33.52,8.41
33.40641,-111.94259,2014,6,30,33.74,8.45
33.40641,-111.94259,2014,7,1,34.35,8.16
33.40641,-111.94259,2014,7,2,34.2,8.09
33.40641,-111.94259,2014,7,3,34.47,7.85
33.40641,-111.94259,2014,7,4,30.63,5.78
33.40641,-111.94259,2014,7,5,32.03,7.27
33.40641,-111.94259,2014,7,6,32.14,7.17
33.40641,-111.94259,2014,7,7,32.36,6.76
33.40641,-111.94259,2014,7,8,32.01,7.22
33.40641,-111.94259,2014,7,9,30.38,6.07
33.40641,-111.94259,2014,7,10,31.55,7.71
33.40641,-111.94259,2014,7,11,32.51,7.26
33.40641,-111.94259,2014,7,12,33.59,6.91
33.40641,-111.94259,2014,7,13,33.48,7.36
33.40641,-111.94259,2014,7,14,31.28,7.31
33.40641,-111.94259,2014,7,15,31.37,5.92
33.40641,-111.94259,2014,7,16,32.55,7.31
33.40641,-111.94259,2014,7,17,32.88,7.52
33.40641,-111.94259,2014,7,18,32.12,7.78
33.40641,-111.94259,2014,7,19,32,7.74
33.40641,-111.94259,2014,7,20,32.62,7.59
33.40641,-111.94259,2014,7,21,33.35,7.94
33.40641,-111.94259,2014,7,22,34.41,7.07
33.40641,-111.94259,2014,7,23,36.39,6.89
33.40641,-111.94259,2014,7,24,37.53,7.68
33.40641,-111.94259,2014,7,25,34.97,7.18
33.40641,-111.94259,2014,7,26,34.02,7.69
33.40641,-111.94259,2014,7,27,32.95,7.43
33.40641,-111.94259,2014,7,28,32.57,7.32
33.40641,-111.94259,2014,7,29,34.85,7.53
33.40641,-111.94259,2014,7,30,35.7,7.61
33.40641,-111.94259,2014,7,31,34.92,6.23
33.40641,-111.94259,2014,8,1,31.55,6.23
33.40641,-111.94259,2014,8,2,29.13,5.09
33.40641,-111.94259,2014,8,3,29.34,7.15
33.40641,-111.94259,2014,8,4,30.69,7.59
33.40641,-111.94259,2014,8,5,31.58,7.75
33.40641,-111.94259,2014,8,6,32.61,-999
33.40641,-111.94259,2014,8,7,32.04,7.77
33.40641,-111.94259,2014,8,8,32.11,7.6
33.40641,-111.94259,2014,8,9,32.05,6.88
33.40641,-111.94259,2014,8,10,32.48,7.51
33.40641,-111.94259,2014,8,11,33.93,6.37
33.40641,-111.94259,2014,8,12,29.72,4.08
33.40641,-111.94259,2014,8,13,28.85,6.11
33.40641,-111.94259,2014,8,14,31.31,6.93
33.40641,-111.94259,2014,8,15,31.84,6.99
33.40641,-111.94259,2014,8,16,32.47,7.25
33.40641,-111.94259,2014,8,17,33.26,7.19
33.40641,-111.94259,2014,8,18,30.35,6.82
33.40641,-111.94259,2014,8,19,28.57,2.77
33.40641,-111.94259,2014,8,20,29.08,7.21
33.40641,-111.94259,2014,8,21,28.17,2.68
33.40641,-111.94259,2014,8,22,27.65,6.38
33.40641,-111.94259,2014,8,23,29.18,7.13
33.40641,-111.94259,2014,8,24,30.57,6.9
33.40641,-111.94259,2014,8,25,30.33,6.76
33.40641,-111.94259,2014,8,26,29.94,6.74
33.40641,-111.94259,2014,8,27,30.82,6.68
33.40641,-111.94259,2014,8,28,31.76,6.94
33.40641,-111.94259,2014,8,29,32.66,7.14
33.40641,-111.94259,2014,8,30,33.2,7.07
33.40641,-111.94259,2014,8,31,32.5,6.93
33.40641,-111.94259,2014,9,1,32.34,7.22
33.40641,-111.94259,2014,9,2,33.04,7.18
33.40641,-111.94259,2014,9,3,33.27,7.03
33.40641,-111.94259,2014,9,4,32.68,6.72
33.40641,-111.94259,2014,9,5,30.9,6.76
33.40641,-111.94259,2014,9,6,31.16,6.52
33.40641,-111.94259,2014,9,7,30.32,6.5
33.40641,-111.94259,2014,9,8,26.36,2.91
33.40641,-111.94259,2014,9,9,26.98,5.29
33.40641,-111.94259,2014,9,10,28.81,6.51
33.40641,-111.94259,2014,9,11,29.61,6.71
33.40641,-111.94259,2014,9,12,30.61,6.59
33.40641,-111.94259,2014,9,13,30.01,6.36
33.40641,-111.94259,2014,9,14,30.02,6.42
33.40641,-111.94259,2014,9,15,31.74,6.31
33.40641,-111.94259,2014,9,16,28.11,2.24
33.40641,-111.94259,2014,9,17,27.59,3.19
33.40641,-111.94259,2014,9,18,28.27,5.42
33.40641,-111.94259,2014,9,19,29.42,5.77
33.40641,-111.94259,2014,9,20,29.58,5.99
33.40641,-111.94259,2014,9,21,29.66,5.63
33.40641,-111.94259,2014,9,22,29.82,5.88
33.40641,-111.94259,2014,9,23,29.83,6.09
33.40641,-111.94259,2014,9,24,30.25,6.03
33.40641,-111.94259,2014,9,25,31.04,5.87
33.40641,-111.94259,2014,9,26,29.71,5.39
33.40641,-111.94259,2014,9,27,26.42,4.81
33.40641,-111.94259,2014,9,28,23.73,5.84
33.40641,-111.94259,2014,9,29,23.16,6.03
33.40641,-111.94259,2014,9,30,23.51,5.96
33.40641,-111.94259,2014,10,1,23.36,5.98
33.40641,-111.94259,2014,10,2,23.45,6.08
33.40641,-111.94259,2014,10,3,23.97,6.05
33.40641,-111.94259,2014,10,4,26.18,5.87
33.40641,-111.94259,2014,10,5,25.74,5.84
33.40641,-111.94259,2014,10,6,25.74,4.82
33.40641,-111.94259,2014,10,7,23.78,3.34
33.40641,-111.94259,2014,10,8,22.11,1.14
33.40641,-111.94259,2014,10,9,21.2,4.06
33.40641,-111.94259,2014,10,10,23.35,5.37
33.40641,-111.94259,2014,10,11,24.55,5.36
33.40641,-111.94259,2014,10,12,23.92,5.43
33.40641,-111.94259,2014,10,13,21.7,5.51
33.40641,-111.94259,2014,10,14,22.67,5.47
33.40641,-111.94259,2014,10,15,23.55,4.1
33.40641,-111.94259,2014,10,16,24.87,5.21
33.40641,-111.94259,2014,10,17,23.94,2.47
33.40641,-111.94259,2014,10,18,24.33,4.82
33.40641,-111.94259,2014,10,19,24.76,4.49
33.40641,-111.94259,2014,10,20,23.82,4.96
33.40641,-111.94259,2014,10,21,23.74,4.76
33.40641,-111.94259,2014,10,22,23.71,4.9
33.40641,-111.94259,2014,10,23,24.29,4.89
33.40641,-111.94259,2014,10,24,25.23,4.89
33.40641,-111.94259,2014,10,25,26.35,4.39
33.40641,-111.94259,2014,10,26,24.09,4.09
33.40641,-111.94259,2014,10,27,23.17,4.67
33.40641,-111.94259,2014,10,28,21.65,4.76
33.40641,-111.94259,2014,10,29,21.8,4.73
33.40641,-111.94259,2014,10,30,23.37,4.07
33.40641,-111.94259,2014,10,31,23.82,4.44
33.40641,-111.94259,2014,11,1,20.82,3.93
33.40641,-111.94259,2014,11,2,16.39,3.92
33.40641,-111.94259,2014,11,3,14.62,4.63
33.40641,-111.94259,2014,11,4,15.55,4.6
33.40641,-111.94259,2014,11,5,17.98,4.6
33.40641,-111.94259,2014,11,6,18.11,4.55
33.40641,-111.94259,2014,11,7,18.74,4.5
33.40641,-111.94259,2014,11,8,19.49,4.36
33.40641,-111.94259,2014,11,9,20.22,4.31
33.40641,-111.94259,2014,11,10,19.44,4.24
33.40641,-111.94259,2014,11,11,18.48,4.22
33.40641,-111.94259,2014,11,12,18.96,4.04
33.40641,-111.94259,2014,11,13,18.31,3.83
33.40641,-111.94259,2014,11,14,16.91,1.81
33.40641,-111.94259,2014,11,15,17.25,3.67
33.40641,-111.94259,2014,11,16,12.92,4.15
33.40641,-111.94259,2014,11,17,10.24,4.08
33.40641,-111.94259,2014,11,18,11.8,4.21
33.40641,-111.94259,2014,11,19,14.13,3.52
33.40641,-111.94259,2014,11,20,14.43,3.97
33.40641,-111.94259,2014,11,21,13.96,2.79
33.40641,-111.94259,2014,11,22,13.81,3.71
33.40641,-111.94259,2014,11,23,12.69,3.91
33.40641,-111.94259,2014,11,24,10.3,3.85
33.40641,-111.94259,2014,11,25,10.52,3.89
33.40641,-111.94259,2014,11,26,13.42,3.74
33.40641,-111.94259,2014,11,27,17.42,3.8
33.40641,-111.94259,2014,11,28,18.07,3.79
33.40641,-111.94259,2014,11,29,17.14,3.78
33.40641,-111.94259,2014,11,30,15.06,3.49
33.40641,-111.94259,2014,12,1,15.35,2.54
33.40641,-111.94259,2014,12,2,15.62,1.44
33.40641,-111.94259,2014,12,3,17.08,1.84
33.40641,-111.94259,2014,12,4,15.5,1.76
33.40641,-111.94259,2014,12,5,15.04,2.72
33.40641,-111.94259,2014,12,6,14.99,1.56
33.40641,-111.94259,2014,12,7,15.77,3.14
33.40641,-111.94259,2014,12,8,16.33,2.05
33.40641,-111.94259,2014,12,9,17.07,3.27
33.40641,-111.94259,2014,12,10,16.41,3.42
33.40641,-111.94259,2014,12,11,16.12,3.39
33.40641,-111.94259,2014,12,12,16.26,1.98
33.40641,-111.94259,2014,12,13,12.13,2.16
33.40641,-111.94259,2014,12,14,9.62,3.3
33.40641,-111.94259,2014,12,15,10.26,2.38
33.40641,-111.94259,2014,12,16,12.13,2.92
33.40641,-111.94259,2014,12,17,10.31,1.4
33.40641,-111.94259,2014,12,18,10.4,2.1
33.40641,-111.94259,2014,12,19,9.23,3.43
33.40641,-111.94259,2014,12,20,10.54,3.02
33.40641,-111.94259,2014,12,21,11.38,3.32
33.40641,-111.94259,2014,12,22,11.74,3.38
